,Name
10261,Minkin
10262,Minkina
10263,Minkov
10264,"Minkovich, Mikhail"
10265,"Minkowski, Nusyn"
10266,"Minkus, Erich"
10267,"Minsky, Motl"
10268,"Mintautas, F."
10269,"Minz, Maria"
10270,Minzberg
10271,"Minzenmay, Albert"
10272,Minzinger (Oberstleutnant)
10273,"Miodowski, A."
10274,"Miotek, Leo"
10275,"Mirbach, Bela"
10276,"Mirbeth, Hans"
10277,"Mirkin, Bella Gepen"
10278,"Miroff, Fritz"
10279,"Mironchik, Aleksander Varfalomeevich"
10280,"Mironeneko, Dmitro"
10281,Mironiuk family
10282,"Mironiuk, Juliana"
10283,"Mironova, Tat’iana See: Kiseleva, Tat’iana"
10284,Mironowicz
10285,"Mirski, Law"
10286,"Mirski, Mordekhai"
10287,Mirti family
10288,"Mischin, Grigori"
10289,Mischke
10290,"Mischlewitz, Kurt"
10291,Mischock
10292,"Mishelevski, Lipe"
10293,"Misherevitza, Nikolai"
10294,"Mishutin, Yakov"
10295,"Misiąg, Ignacy"
10296,"Mismer, Hela See: Kraus, Hela"
10297,"Misrahi, Roger"
10298,"Misrahi, Suzanne"
10299,Missenbaum
10300,Missin (Hauptmann)
10301,"Missler, Johann Friedrich"
10302,"Misuri, Alfred"
10303,"Misztal, B."
10304,"Mitas, Leopold"
10305,"Mitchell, Thomas"
10306,"Mitelman, Róża"
10307,"Mitelman, Szmul"
10308,"Mitelman, Zisla"
10309,Mitior
10310,Mittag
10311,"Mittelman, Janö"
10312,"Mittelman, Samuel"
10313,"Mittelmann, Teresa"
10314,"Mittelstädt, Georg"
10315,Mittermeier
10316,"Mittmann, Bruno"
10317,"Mittérand, François"
10318,"Mitura, Wacław"
10319,"Mitzner, Heinz"
10320,"Miziewicz, Aleksander"
10321,Miłkulski. See: Mikulski
10322,"Mişcă, Ştefan"
10323,"Mleczko, Władysław"
10324,"Mlinarski, Bernard"
10325,"Mlocek, Paul"
10326,Moatti
10327,Mocanu
10328,Mocek
10329,"Moczko, Johann"
10330,"Model, Walter"
10331,"Moder, Paul"
10332,"Modestino, Guerriero"
10333,"Modiliani, Lazaro"
10334,"Modina, Iraida"
10335,"Modrzewiecki, A."
10336,"Mohammed ben Youssef, Sidi"
10337,Mohammed V (king)
10338,"Mohl, Bernard"
10339,Mohngach
10340,Mohr
10341,"Mohr, Christian"
10342,"Mohr, Franz Konstantin"
10343,"Mohr, Robert"
10344,"Mohyla-Sternat, Valentina Iosifovna"
10345,Moiko family
10346,"Moine, André"
10347,"Moisev, Alexandru"
10348,Moisevich
10349,Mojch
10350,"Mokha, Andrei"
10351,Mokk
10352,Moko
10353,"Mokotow, Dawid"
10354,Mokrus
10355,"Mokrzański, Kasryel"
10356,"Molchanova, P.A."
10357,"Moldauer, Maria Luisa"
10358,"Moldenhauer, Walter"
10359,"Moldoveanu, Sandu"
10360,Molenda
10361,"Molina, Boris"
10362,Molière
10363,"Moll, Otto"
10364,"Mollerius, von (Hauptmann)"
10365,"Mollet, Guy"
10366,"Mollier, Jean-Yves"
10367,Mollinäus (Major)
10368,"Molodowski, Leibel"
10369,"Molodzhevsky, Nikolai I."
10370,"Molosai, Dmitrii"
10371,"Moloveichik, Abraham bar Mayrim"
10372,"Molto, Gerhard"
10373,"Momigniano, Eucardio"
10374,"Mommens, Georges"
10375,"Moncarz, Israel"
10376,"Moncarz, Simcha/Seymour"
10377,"Moncho, Vincente Ferrer"
10378,"Moncznik, Dorka"
10379,Moneger
10380,"Mones, Yonas"
10381,"Monk, Simcha"
10382,Monko
10383,"Monkos, Franz"
10384,Monod (in Beaune-la-Rolande)
10385,Monod (with French Red Cross)
10386,"Monod, Maurice"
10387,"Montag, Mordka"
10388,"Montfort, Roger de"
10389,"Moranne, Jacques"
10390,"Moraru, M."
10391,"Morawski, Witold"
10392,"Mordasiewicz, Józef"
10393,Mordehai-Eshia
10394,Mordeku
10395,"Mordowicz, Czesław"
10396,Moreau
10397,"Moreau, Charles"
10398,Morein
10399,"Morel, René"
10400,"Morelli, George"
10401,Moreno (Hadjerat M’Guil prisoner)
10402,Moreno (Kersas prisoner)
10403,"Morgan, O.T."
10404,"Morgen, Franz"
10405,"Morgenbesser, Yerakhmiel"
10406,Morgenstern
10407,"Morgenstern, Jaakov Mendel"
10408,"Morgenstern, Mendel"
10409,"Morgenstern, Perl"
10410,"Morgenstern, Yerachmiel"
10411,"Morgensztern, Lejbuś"
10412,"Morhardt, Jacob"
10413,"Morik, Yosef"
10414,"Morin, André"
10415,Moritz
10416,Moritz (Major)
10417,"Moritz, August"
10418,"Moritz, Heinrich"
10419,"Morlock, Ernst Willy"
10420,Mormino
10421,"Moros, Ferenc"
10422,"Moroz, B."
10423,"Morpurgo, Attilio"
10424,"Morre, Ernst"
10425,"Morsero, Michele"
10426,"Morsier, J. de"
10427,Morski family
10428,"Morvai, János"
10429,"Morávek, Augustín"
10430,Mosbach
10431,Mosca
10432,"Mosenberg, Chil"
10433,"Mosenberg, Rachmil"
10434,"Moser, Alois"
10435,"Moser, Georg"
10436,"Moser, Hans"
10437,"Moser, Kurt"
10438,"Mosewicka, Perla"
10439,Moshe
10440,"Moshe, Shemuil Iosif"
10441,"Moshenok, Nikifor L."
10442,"Moshkin, Ilya"
10443,"Moshkovich, Yaacov"
10444,"Moskona, Albert"
10445,"Mosler, Wilhelm"
10446,"Mosner, Samuel"
10447,Mossbach
10448,"Mossbach, Cläre. See: Silbermann, Cläre"
10449,"Mosso, Alberto"
10450,"Most, Chaim"
10451,"Mostowicz, Arnold"
10452,"Mostysser, Sara"
10453,"Moszek, Brania Josek"
10454,Moszkowicz
10455,"Moszkowicz, Anna"
10456,"Moszkowicz, E."
10457,"Moszkowicz, Srul"
10458,"Moszkowicz, Szmul"
10459,"Moszkowski, Chanan"
10460,"Moszyński, Mendel"
10461,"Motel, Fryd-Chil"
10462,"Motke, Johann. See: Moczko, Johann"
10463,"Motora, Savin (Sabin)"
10464,Mott. See: Matt
10465,"Motyl, Władysław"
10466,"Motzkat, Edwald"
10467,"Moulinet, Emile"
10468,"Mounine, Henri"
10469,"Movshovich, Haya"
10470,"Mozalevskii, Konstantin"
10471,"Mozolevskii, Konstantin"
10472,"Mołczadzki, Chaim"
10473,"Mołdawa, Mieczysław"
10474,Mośko
10475,"Moşoiu, Gheorghe"
10476,"Mošić, Alexander"
10477,"Mpirkas, Kostas"
10478,"Mpourogiannēs, Lampros"
10479,"Mrozicki, Piotr"
10480,Mrozinski
10481,"Mucenica, Aurel"
10482,"Much, Otto Heinrich"
10483,Mucha
10484,"Muchnik, Herzke"
10485,Mudrik
10486,Mugle
10487,"Mugrauer, Hans"
10488,"Muhammed, Allel"
10489,Muhlbauer
10490,Mukin
10491,"Mular, Gite"
10492,Mulitsa
10493,Muller
10494,"Muller, Georg"
10495,"Muller, Katherine"
10496,"Mumdzhiev, Tsvetan"
10497,"Munde, Werner"
10498,"Mundlak, A."
10499,"Munic, Chayim"
10500,"Munin, Milam Mudev"
10501,"Munk, Moshe"
10502,"Munzi, Valentino"
10503,Murashkin
10504,"Murer, Franz"
10505,"Murgescu, Ilie C."
10506,"Murgowsky, Joachim"
10507,"Murmelstein, Benjamin"
10508,"Murstein, Motel"
10509,"Murstein, Mula/Shmuel"
10510,"Musen, Szlojme"
10511,"Musin, Szlomo Ilicz"
10512,Muskat
10513,"Musolf, Max"
10514,"Musolino, Eugenio"
10515,Mussmann
10516,"Mussmann, Theodor"
10517,"Musso, Fernand"
10518,"Mussolini, Benito"
10519,"Mustăciosu, I."
10520,"Musy, Jean Marie"
10521,"Muszkat, Zalman"
10522,"Muthesius, Eckart"
10523,"Mutius, Friedrich von"
10524,Mutschmann
10525,"Mutschmann, Martin"
10526,Muttel
10527,"Muzalewski, Alfons"
10528,"Muzikant, Gottlieb"
10529,"Muzychenko, Ivan"
10530,Myszkowski
10531,"Márk, Antal"
10532,"Márton, Aron"
10533,"Mânecuţa, I."
10534,Mähne
10535,"Mähnert, Fritz"
10536,"Mähr, Arthur"
10537,"Mäntykivi, T. A."
10538,"Mättö, J. E."
10539,"Médecin, Jean"
10540,Ménager
10541,Ménard
10542,"Mérey, László"
10543,"Méric, André"
10544,"Mészáros, Hugó"
10545,"Môquet, Guy"
10546,"Môquet, Prosper"
10547,Möckel
10548,"Möckel, Ernst"
10549,"Möge, Paul"
10550,"Möllenhoff, Erich"
10551,Möller
10552,Möller (Oberstleutnant)
10553,"Möllers, Wilhelm"
10554,"Möritz, Karl"
10555,Mörsel
10556,"Mörtelbauer, Josef"
10557,Mútňanský
10558,Mücke
10559,"Müffelmann, Leo"
10560,"Mühl, Maria"
10561,"Mühlbacher, Walter"
10562,"Mühldorfer, Friedbert"
10563,Mühleisen (Unteroffizier)
10564,"Mühlhausen, Waldemar"
10565,"Mühlhäuser, Regina"
10566,"Mühsam, Erich"
10567,Müller
10568,Müller (SS-Obersturmbannführer)
10569,"Müller, Alfred"
10570,"Müller, Anton"
10571,"Müller, August"
10572,"Müller, August Friedrich"
10573,"Müller, Erich"
10574,"Müller, Erwin"
10575,"Müller, Eugen"
10576,"Müller, Franz"
10577,"Müller, Franz Josef"
10578,"Müller, Friedrich"
10579,"Müller, Fritz"
10580,"Müller, Georg"
10581,"Müller, Heinrich"
10582,"Müller, Heinz"
10583,"Müller, Helmut"
10584,"Müller, Hermann"
10585,"Müller, Karl-Heinz"
10586,"Müller, Kurt"
10587,"Müller, Ladislav"
10588,"Müller, Lieselotte"
10589,"Müller, Ludwig"
10590,"Müller, Magda"
10591,"Müller, Marta"
10592,"Müller, Paul"
10593,"Müller, Paul Heinrich Theodor"
10594,"Müller, Richard"
10595,"Müller, Rudolf"
10596,"Müller, Stanisława"
10597,"Müller, Stephan"
10598,"Müller, Vincenz"
10599,"Müller, Walther"
10600,"Müller, Wettin"
10601,"Müller, Wilhelm"
10602,"Müller-Jürgens, Georg"
10603,Münch
10604,"Münch, Gotthard von"
10605,Münchmener
10606,"Münker, Alfred"
10607,"Münzer, Leo"
10608,Müsch
10609,"Mănescu, Vasile"
10610,"Mączka, Witold"
10611,"Mężyńska, Sara"
10612,"Młodawska-Socha, Zofia"
10613,"Młodzianowski, Wacław"
10614,"Młynarski, H."
10615,Mоllinäus (Major)
10616,"Naake, Rudolf"
10617,"Nabokina, Anastasia"
10618,Nachke
10619,Nachman
10620,"Nachmann, Albert"
10621,"Nachtlajfer, Szmuel"
10622,"Nachtmann, Ludwig"
10623,Nachubski
10624,"Nachumovits, P."
10625,"Nachumowski, Shlomo"
10626,Nacia
10627,"Nade, Gershon"
10628,Nadel
10629,"Nadel, Rubin"
10630,"Nadelstecher (later Figueras), Thomas"
10631,"Nadelstecher, Paul"
10632,"Nadler, Izaak"
10633,"Nadler, J."
10634,"Nadžer, Antun"
10635,Naendrup (Major)
10636,"Nagel, Hans"
10637,"Nagler, Moritz"
10638,"Nagorr, Rudolf"
10639,"Nagoschyner, Mojżesz"
10640,Nagy (from Lucenek)
10641,Nagy (főhadnagy)
10642,Nagy (zászlós)
10643,"Nagy, Bela"
10644,"Nagy, István"
10645,"Nagy, Jenö"
10646,"Nagy, László"
10647,"Nagy, V."
10648,Nahajowski
10649,"Nahmias, Paul"
10650,"Naimark, L. M."
10651,"Najberg, L."
10652,"Najberger, Aran"
10653,"Najdat, Tuvia"
10654,"Najman, Mojżesz"
10655,"Najman, Natan"
10656,Nakov
10657,Nakunitshnik
10658,"Nakunitshnik, Shlomo"
10659,"Nalewajek, Jan"
10660,"Nansen, Hans"
10661,"Nansen, Odd"
10662,"Naparty, Idel"
10663,"Napieralla, Josef"
10664,"Napovnici, Riven"
10665,Narbut family
10666,"Narbutas, Kostas"
10667,"Narius, Willy"
10668,"Nasarchuk, Anna"
10669,"Nasielski, Mojsze"
10670,"Nass, Fritz"
10671,"Nasta, Alexandru"
10672,Nasyekin
10673,"Natali, Oliviero"
10674,"Natansohn, Józef"
10675,"Nathusius, Hans"
10676,"Natiagolovo, A. T."
10677,"Natijević, Miro"
10678,"Natorff, Janusz"
10679,"Natowicz, Otto"
10680,"Nattel, Izydor"
10681,"Nau, Hermann"
10682,Nauer
10683,"Naujokat, Hildegard"
10684,"Naujoks, Harry"
10685,"Nauman, Mor"
10686,Naumann
10687,"Naumann, Alex"
10688,"Naumann, Erich"
10689,"Naumchik, Moisei"
10690,"Navratil, Rudolf"
10691,"Nawracki, Stefan"
10692,"Nawrotzki, Rudolf"
10693,"Nazarova, Lidia"
10694,Nazzariaz
10695,"Neaga, Ion"
10696,"Nebe, Arthur"
10697,Nebel
10698,"Nebendahl, Max"
10699,"Nebenzahl, Jakub"
10700,"Nebol’sin, Dmitrii"
10701,"Neddermeyer, Robert"
10702,"Nedelko, Yu. N."
10703,"Nedić, Milan"
10704,"Nefedov, Valentin"
10705,"Nehring, Joachim"
10706,"Nehring, Walther"
10707,"Neiberger, Aharon. See: Najberger, Aran"
10708,"Neiden, Hershel"
10709,Neidicke
10710,"Neiger, Marcel"
10711,"Neimark, Szmerek"
10712,"Neiner, Ana"
10713,Neiss (Hauptmann)
10714,"Neiss, Jakób"
10715,"Nejman, Aria"
10716,"Nejman, Jechiel"
10717,"Nejman, Josek"
10718,"Nekhamkina, Sara. See: Makei-Nekhamkina, Sara"
10719,Nekrashevich
10720,Nelis
10721,Nelkienbojm
10722,"Nell, Paul"
10723,Nelter
10724,"Nemec, Martin"
10725,"Nemeth, Franz"
10726,"Nemetz, Heinrich"
10727,"Nemirover, Yona"
10728,"Nemtsov, Azril"
10729,"Nemunaitzky, Kopl"
10730,"Nenezić, Dragan S."
10731,"Nepf, Hans"
10732,"Nepomniashchaia, Bella"
10733,"Neri, Giuseppe"
10734,Nertens
10735,"Nerè, Walter von"
10736,"Nesemeier, Alex"
10737,"Neszemély, Zoltán"
10738,Netzbandt
10739,"Neubarth, Aron"
10740,Neubauer
10741,"Neubauer, Theodor"
10742,Neuberger
10743,Neubert
10744,"Neubert, Gerhard"
10745,"Neufeld, Hayim"
10746,"Neufeld, Nachum"
10747,"Neufeld, Nusyn"
10748,"Neufeld, Simon"
10749,Neugebauer (doctor)
10750,Neugebauer (Oberstleutnant)
10751,Neuhaus
10752,"Neuhausen, Franz"
10753,"Neuhoff, Hugo"
10754,Neukirchner
10755,Neuman
10756,"Neuman, Paul"
10757,"Neuman, Zindel"
10758,Neumann
10759,Neumann (Oberst)
10760,"Neumann, Alexander"
10761,"Neumann, Anton"
10762,"Neumann, Bernard Peter de"
10763,"Neumann, Bruno"
10764,"Neumann, Erna"
10765,"Neumann, Fritz"
10766,"Neumann, Isaac"
10767,"Neumann, Leo"
10768,"Neumann, Oskar"
10769,"Neumann, Peter de"
10770,"Neumann, Wilhelm"
10771,"Neumark, Itzchok Yankel"
10772,"Neuner, Josef"
10773,"Neurath, Konstantin von"
10774,"Neuschwender, Herbert"
10775,Neverov (Major)
10776,"Neye, Walter Paul Adolf"
10777,"Neyman, Konstantin"
10778,Niakha
10779,"Nica, Vasile"
10780,"Nichelski, Erich Viktor"
10781,Nickau
10782,Nickel
10783,Nickel (Oberstleutnant)
10784,"Nickel, Helmut"
10785,"Nickel, Robert"
10786,Nickisch von Rosenegk (Oberstleutnant)
10787,"Nicleşte, Constantin"
10788,"Nicoară, Augustin"
10789,"Nicod, René"
10790,Nicolai (Hauptmann)
10791,"Nicolay, Joseph de"
10792,"Niculescu, Dumitru"
10793,"Niculescu, M."
10794,"Niculescu-Coca, Mihail"
10795,Niderman
10796,"Niedermayer, Engelbert"
10797,"Niedojadło, Eugeniusz"
10798,Niemann
10799,"Niemenski, Josel"
10800,"Niemöller, Martin"
10801,"Nienaber, Bernhard"
10802,"Niermann, Fritz"
10803,Niersmann
10804,"Nierzwicki, Hans"
10805,"Nieławicki, Avigdor"
10806,Nikesh
10807,"Nikitin, I."
10808,"Nikitin, Nikolai"
10809,Niklaszyński
10810,Nikodemus
10811,"Nikola, Franz"
10812,"Nikolaj, M."
10813,"Nikolayev, L. P."
10814,Nikolayeva family
10815,Nikolodi
10816,"Nikonov, Tit"
10817,"Nikulin, Leonid"
10818,"Nischelwitzer, Josef"
10819,"Nislevits, Dovid"
10820,"Nisman, Fridl. See: Ments, Fridl"
10821,"Nissenbaum, E."
10822,"Nissenboim, Shmuel"
10823,"Nissim, Giorgio"
10824,"Nistreanu, Anghel"
10825,Nitsche
10826,"Nitsche, Richard"
10827,Nitschke
10828,"Nitti, Francesco Fausto"
10829,"Nitti, Francesco Saverio"
10830,Nitzsche
10831,Niutek (Nataniel Radzyner)
10832,"Nixdorf, Gerd"
10833,"Nizki, Motel"
10834,"Niznitsky, Joshua"
10835,Nizza
10836,"Niţescu, Vasile"
10837,"Nižňanský, Eduard"
10838,"Njemirovski, Fedor and Boris"
10839,"Noa, Jaakov"
10840,"Noachowicz, Rafael"
10841,"Noack, Adolf"
10842,"Noack, Egon"
10843,"Noatzsch, Else"
10844,"Noble, Robert G."
10845,"Nochumovsky, Avrohom"
10846,"Nocoń (aka Notzon), Robert"
10847,"Nogel, Avram"
10848,"Noguès, Charles"
10849,Nokhem. See: Niakha
10850,Nolke
10851,"Noll, F."
10852,"Noll, Shulamith"
10853,"Nonno, Domenico"
10854,"Nordegg, Heinrich"
10855,"Noreika, Jonas"
10856,"Norkus, Bronius"
10857,"Norman, Jokhewed"
10858,Normand
10859,"Norych, Izrael Mordka"
10860,Nosar’
10861,"Noshevski, Hirsh"
10862,"Noshevski, Zvi"
10863,"Nosova, Helena"
10864,"Nosske, Gustav"
10865,Nossol
10866,"Nostitz, Paul"
10867,"Nosyr, Wołodia"
10868,"Notkina, Olga"
10869,Notzon (Robert Nocon)
10870,"Nouira, Hedi"
10871,"Nouă, Jucica"
10872,"Novak, Franz"
10873,"Novak, Wilhelm"
10874,"Novick, Naomchik"
10875,"Novick, Yozhvaski"
10876,Novik
10877,Novikov family
10878,"Novikov, Grigorii"
10879,Novotny
10880,Nowak
10881,"Nowak, Johann"
10882,"Nowak, Moszek"
10883,"Nowak, Rydszard"
10884,"Nowak, Wilhelm"
10885,"Nowakowski, Stanisław. See: Białogród, Dawid"
10886,"Nowicka-Stankiewicz, Jadwiga"
10887,"Nowicki, Aleksandr"
10888,"Nowicki, Edward"
10889,"Nowicki, Stanisław"
10890,"Nowik, Yudel"
10891,"Nowosielska, Wiktoria"
10892,"Nowotsch, Johannes"
10893,"Ntavas, Vaggelis"
10894,"Nudel, Boruch"
10895,"Nudler, Yaakov"
10896,"Nuemiller, K."
10897,Numahamed
10898,Numerik
10899,"Nuremberg, Iosif"
10900,"Nurrek, Willy"
10901,"Nuskowicz, David"
10902,Nussbaum
10903,"Nussbaum, Christian"
10904,"Nussbaum, Hans"
10905,"Nussbaum, Jakob"
10906,"Nussbaum, Mendel"
10907,"Nusselbaum, Eliasz"
10908,"Nuzhdenko, I."
10909,Nykolyn
10910,"Nykštaitis, Alfonsas"
10911,"Nyíregyházy, Pál"
10912,"Nádherný, Sidonie"
10913,"Näger, Alfred"
10914,"Näther, Fritz"
10915,"Németh, Imre"
10916,"Németi, Sándor"
10917,"Nöll, Friedrich"
10918,"Nüske, Alfred"
10919,"Nützl, Franz"
10920,"Năstase, Ion"
10921,"Năsturaş, Constantin"
10922,"Oancea, Octavian"
10923,"Obalski, Jankiel"
10924,"Obar, Lena"
10925,"Obendorf, Richard"
10926,"Ober, Maier"
10927,"Oberbaum, Bencion"
10928,"Oberg, Karl"
10929,Oberhausen (Major)
10930,"Oberhauser, Engelbert"
10931,"Oberklajd, Moszek"
10932,"Oberman, A."
10933,"Obernauf, Lieselotte"
10934,Oberskirchner
10935,"Obersteiner, Bruno"
10936,"Oberüber, Kurt"
10937,"Oblat-Pick, Elsa"
10938,"Obranec, Štefan"
10939,"Obrazenski, Y."
10940,Obronczka
10941,Obuchiewicz family. See: Obuchowicz family
10942,Obuchowicz family
10943,"Obukhovich, Albert M. See: Abukhovich, Albert M."
10944,"Obłucki, Stefan"
10945,Odenbach
10946,"Odic, Charles"
10947,"Oehler, Herbert"
10948,"Oeldmann, Heinrich"
10949,Oelrich (Major)
10950,"Oemler, Gotthilf"
10951,"Oesterle, Leonhard"
10952,"Offenhammer, Emil"
10953,"Offenhammer, Erich"
10954,"Offman, Yadzya"
10955,"Offner, Józef"
10956,"Ofman, Dina"
10957,Ogiegło
10958,"Ogiegło, Józef"
10959,"Ogrodnik, Peter"
10960,"Ogulnik, Shalom"
10961,"Oguretskii, N."
10962,"Ohldorfer, Walter"
10963,"Ohlendorf, Otto"
10964,"Ohnmacht, Wilhelm"
10965,"Ohnmais, Karl"
10966,Ohrenstein
10967,"Ohrenstein, Roman"
10968,"Ohrer, Leib"
10969,"Oiring, Moise"
10970,Ojchmanowa
10971,Okladek
10972,"Okon, Margarete"
10973,"Oks, Chaja-Róża"
10974,"Olah, Franz"
10975,"Oldeboershuis, Gerrit"
10976,Olech
10977,"Oleinikov, Filip"
10978,"Olejunas, Albertas"
10979,"Olesch, Paul"
10980,Oleschko (Leutnant)
10981,"Olesiejuk, Franciszka. See: Iwaniuk, Franciszka"
10982,"Olesjuk, Wladimir"
10983,Olga
10984,"Oliel, Jacob"
10985,"Oliner, Samuel"
10986,"Oling, Max"
10987,Olishevskii
10988,"Oliva, Remei"
10989,"Olivelli, Teresio"
10990,"Olivie, Willy"
10991,Ollier
10992,"Ollivier, Abbot"
10993,"Olomucki, Halina"
10994,Olschewski
10995,"Olshak, Samuel"
10996,"Olshanski, Zevi"
10997,"Olshevskii, Nikolai Stepanovich"
10998,"Olszewicz, Berek"
10999,"Olszewicz, Elka. See: Sosnowska, Elka"
11000,"Olszewicz, Mojżesz"
11001,Olszewski
11002,"Olszewski, A."
11003,"Olszewski, Jerzy"
11004,"Olszewski, Kazimierz"
11005,"Olszyna, Roman"
11006,"Oltmann, Gerhard"
11007,"Olykus, Pana"
11008,"Oláh, András"
11009,"Ol’shanskii, Grigorii"
11010,Omanskii
11011,"Omer, Mina. See: Charin, Mina"
11012,"Ongeiberg, Semyon"
11013,Oniskevich
11014,Ontjes
11015,"Opatut, Joel"
11016,"Opel, Karl"
11017,"Opoczyńska, Leontyna"
11018,"Opoczyński, Herszel"
11019,"Opoczyński, Jakub J."
11020,"Opoczyński, Sz."
11021,"Opoczyński, Załma"
11022,Opper
11023,Oppermann
11024,"Oppermann, Karl"
11025,"Oppetit, Christian"
11026,"Oprea, Ion"
11027,"Opriţoiu, Dumitru"
11028,"Opuchlik, Danuta"
11029,"Orain, René"
11030,Orbach
11031,"Orban, László"
11032,"Orbidan, S.Iu."
11033,Orbschat (Upschat)
11034,"Ordentlich, Ferenc"
11035,Orehov
11036,"Orel, Artem"
11037,"Orel, Inka"
11038,"Orenstein, Fejgi"
11039,"Orenstein, Felek"
11040,"Orenstein, Fred"
11041,"Orenstein, Henry (Mordko)"
11042,"Orešković, Joco"
11043,Organd
11044,"Orgoványi, József"
11045,Orland (Oberarzt Dr.)
11046,Orland (Unterarzt Dr.)
11047,"Orlando, Taddeo"
11048,"Orlich, Wolfgang"
11049,"Orlik, David"
11050,"Orlik, Erich"
11051,Orlitschek
11052,Orliuk
11053,"Orlov, Mikhail"
11054,Orlovski
11055,"Ormos, Ilona"
11056,Orniasz family
11057,"Ornstein, Fabius"
11058,"Orobchenko, A. P."
11059,"Orphall, Wilhelm"
11060,Orsche
11061,"Orset, Marcel"
11062,Orsini (at Bedeau)
11063,Orsini (at Larissa)
11064,"Orthman (Orthmann), Richard"
11065,Orthmann (Hauptmann)
11066,"Ortona, Delfina (née Lusena)"
11067,"Orăşeanu (Orăşanu), Romeo"
11068,"Osalka, Pinchas. See: Osełka, Pinchas"
11069,"Osełka, Majlech"
11070,"Osełka, Pinchas"
11071,"Osherovitsh, Meyer"
11072,"Ossfeld, Maximilian"
11073,"Ossietzky, Carl von"
11074,"Ossietzky, Maud von"
11075,Osswald (Hauptmann)
11076,"Ost, Willy"
11077,Ostapenko
11078,Ostapeter
11079,"Ostaszinski, Daniel"
11080,"Ostberg, Karl"
11081,Oster (Oberst)
11082,"Oster, Raphael"
11083,"Osterhagen, Johannes"
11084,"Ostermann, Lottchen"
11085,"Osterode, Franz"
11086,"Ostheimer, Eugen"
11087,Ostmann (Oberst)
11088,"Ostojewski, Antoni"
11089,"Ostrovskii, Kazik"
11090,"Ostrovsky, Yakov"
11091,"Ostrowski, Judel"
11092,"Osváth, Zoltán"
11093,"Oszmaniec, Stanisław"
11094,"Otaz, Giovanni"
11095,Otański
11096,Ott
11097,"Ottani, Agostino"
11098,Otto
11099,Otto (Hauptmann)
11100,Otto (Major)
11101,"Otto, Antoine"
11102,"Otto, August"
11103,"Otto, Ernst"
11104,"Otto, Ida"
11105,"Otto, Johann"
11106,"Otto, Ottomar"
11107,"Otto, Walther"
11108,"Otto-Suski, Władysław"
11109,"Ottolenghi, Adolfo"
11110,"Ottolenghi, Silvio"
11111,Otwinowska
11112,"Oube, Dejazmach"
11113,Ousseini (NCO)
11114,"Outselini, R."
11115,"Ouzegane, Amar"
11116,"Ouédraogo, Édouard Kouka"
11117,Ovcharov
11118,"Ovsievitz, Dina"
11119,"Ovsievitz, Etl"
11120,"Ovzhensky, David"
11121,Owander
11122,"Owsiński, Aleksander"
11123,"Ozelis, Jonas"
11124,"Ozer, Shmuel"
11125,"Ozerowicz, Sarah. See: Trybuch, Sarah"
11126,Ozinkowitz
11127,"Očić, Maks"
11128,"Oşanu (Oşeanu), Gheorghe"
11129,O’Reilly family
11130,Paal (SD officer)
11131,"Pabst, Ernst"
11132,"Pabst, Josef"
11133,"Pabst, Max"
11134,"Pabst, Paul"
11135,Pachowa
11136,"Packstein, Judel"
11137,"Pacowski, Rivka"
11138,Padberg
11139,"Padberg, Josef"
11140,"Padberg, von (Major)"
11141,"Padt, N."
11142,"Paechter, Wilhelmina/Minna"
11143,"Paeffgen, Theodor"
11144,Pahl
11145,"Pahl, Peter"
11146,Paillet (Leutnant)
11147,Painson
11148,"Paiser, Ilie"
11149,"Paitashev, Asen Vladimirov"
11150,"Paitashev, Ivan"
11151,"Pajas, Janko"
11152,Pajes
11153,"Pakhomov, Mikhail"
11154,"Pakman, Mosheh"
11155,"Paksy-Kiss, Tibor"
11156,"Pala, Stefan"
11157,"Palamarchok, Georgi"
11158,"Palamarchok, Ivan"
11159,"Palamarchuk, Wasyl. See: Palamartschuk, Wasyl"
11160,"Palamartschuk, Wasyl"
11161,"Palatucci, Giuseppe Maria"
11162,"Palchik, Mikhail"
11163,"Palei, Basia"
11164,"Palermo, Domenico"
11165,Paletta (Hauptmann)
11166,"Palii, P."
11167,"Palitzsch, Gerhard"
11168,Pallitza
11169,Pallmann (Oberst)
11170,Palm
11171,"Palme, Heinrich"
11172,"Paloszewski, Zygmunt"
11173,Palten
11174,"Paltes, Jankiel"
11175,"Palumbi, Nicola"
11176,"Palumbo, Lorenzo"
11177,"Palšauskas, Juozas"
11178,"Palţi, Sonyah"
11179,"Pamfil, Gheorghe"
11180,"Pammer, Anton"
11181,Pamperl (Oberst)
11182,"Pamphili, Filippo Doria See: Doria Pamphili, Filippo"
11183,"Pampuri, Angelo"
11184,"Panait, Victor"
11185,"Panaitescu, Traian"
11186,"Panaiţiu, Constantin"
11187,"Panapolous, Petra"
11188,"Panariello, Antonio"
11189,"Panasiok, Arsenti"
11190,"Panasiok, Vladimir"
11191,Panchenko
11192,"Panchenkov, Victor"
11193,"Panczerski, Władysław"
11194,"Panczyk, M."
11195,"Pandrea, Dumitru"
11196,"Panea, Aurel"
11197,"Paneth, József"
11198,"Panicacci, Jean-Louis"
11199,"Pankiewicz, Tadeusz"
11200,"Pankovsky, Icha"
11201,"Pannicke, Kurt"
11202,"Pannwitz, von"
11203,"Panocha, Friedrich"
